loc;station;ech;long;lat;alt;habitat;hab_type;taxa;sex;mass
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB4;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;345
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB3;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;516
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB3;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;399
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB3;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;338
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB1;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;552
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB1;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;495
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB1;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;298
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB1;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus auratus;male;366
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;586
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;734
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;538
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;631
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;648
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;501
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;509
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;542
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;589
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;590
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;516
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;548
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;596
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;525
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;598
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;463
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;163
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;544
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;556
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;528
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;401
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;604
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;647
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;722
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;637
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;485
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;582
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;538
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;592
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;477
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;566
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;647
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;585
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;male;534
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Carabus auratus;female;639
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB1;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Carabus nemoralis;female;651
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Carabus problematicus;male;653
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Carabus problematicus;male;608
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB4;45.6401693491095;5.61003921649128;209;Friche humide;open;Chlaenius tibialis;male;30.9
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB4;45.6401693491095;5.61003921649128;209;Friche humide;open;Chlaenius vestitus;male;32.7
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Clivina collaris;female;5
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB4;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Diachromus germanus;female;37.73
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Diachromus germanus;female;42.43
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Diachromus germanus;male;33.15
Le Mas;RMQS_2024_LE MAS_1996;RMQS_2024_LE MAS_1996_PB3;43.8563416618755;6.90327394449335;757;Prairie;open;Harpalus;male;37.4
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Harpalus;female;14.47
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;female;44.5
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;male;43
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;male;31
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;male;37
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;male;39.9
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;male;33
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus affinis;male;41
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Harpalus decipiens;male;42
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB6;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;40.4
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB6;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;27.3
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB5;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;51.4
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB2;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;34.4
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB2;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;55.8
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB2;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;36.8
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB2;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;48.6
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB3;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;46.2
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB3;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;female;38.8
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB6;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;30.2
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB6;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;26
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB6;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;27.4
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB4;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;34.4
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB5;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;42.5
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB3;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;43.6
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB3;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus decipiens;male;25
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB2;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Harpalus dimidiatus;female;111
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB5;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Harpalus dimidiatus;male;72
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB5;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Harpalus dimidiatus;male;100
Aucelon;RMQS_2024_AUCELON_1768;RMQS_2024_AUCELON_1768_PB3;44.6346263421969;5.34894544254264;751;Chênaie claire;woodland;Harpalus dimidiatus;male;133
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;harpalus dimidiatus;female;89.3
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB5;43.2099108298878;-0.231911972629328;245;Culture;open;Harpalus dimidiatus;female;120
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB5;43.2099108298878;-0.231911972629328;245;Culture;open;Harpalus dimidiatus;male;108
Le Mas;RMQS_2024_LE MAS_1996;RMQS_2024_LE MAS_1996_PB3;43.8563416618755;6.90327394449335;757;Prairie;open;harpalus dimidiatus;female;115.8
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Harpalus dimidiatus;male;25.72
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus dimidiatus;male;57
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus dimidiatus;male;76
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus dimidiatus;male;56
Arles;RMQS_2024_ARLES_2076;RMQS_2024_ARLES_2076_PB3;43.6487932757976;4.50250101102574;0;Pelouse écorchée à salicorne;open;Harpalus dispar;female;28.1
Arles;RMQS_2024_ARLES_2076;RMQS_2024_ARLES_2076_PB4;43.6487932757976;4.50250101102574;0;Pelouse écorchée à salicorne;open;Harpalus dispar;female;26.3
Arles;RMQS_2024_ARLES_2076;RMQS_2024_ARLES_2076_PB4;43.6487932757976;4.50250101102574;0;Pelouse écorchée à salicorne;open;Harpalus dispar;female;44.1
Arles;RMQS_2024_ARLES_2076;RMQS_2024_ARLES_2076_PB3;43.6487932757976;4.50250101102574;0;Pelouse écorchée à salicorne;open;Harpalus dispar;male;30.3
Arles;RMQS_2024_ARLES_2076;RMQS_2024_ARLES_2076_PB2;43.6487932757976;4.50250101102574;0;Pelouse écorchée à salicorne;open;Harpalus dispar;male;46.7
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Harpalus distinguendus;female;48.5
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Harpalus distinguendus;female;41.73
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Harpalus distinguendus;male;59
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Harpalus distinguendus;male;40
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Harpalus distinguendus;male;40
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Harpalus distinguendus;female;66
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Harpalus distinguendus;female;39
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Harpalus distinguendus;male;34
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Harpalus distinguendus;male;47
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Harpalus distinguendus;male;45
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;43
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;31
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;37
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;34
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;58
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;48
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;31
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;female;32.24
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;52
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;39
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;37
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;40
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;31
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;39
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;27
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus distinguendus;male;32
