loc;station;ech;long;lat;alt;habitat;hab_type;taxa;sex;mass
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB5;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;104
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;68
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;86
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;82
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;85
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB4;45.6401693491095;5.61003921649128;209;Friche humide;open;Poecilus cupreus;female;66.8
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;68
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;72
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;80
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;56
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;87
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;89
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;38
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;66
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;76
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;44
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;26
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;71
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;49
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;70
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;71
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;69
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;58
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;58
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;50
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;72
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;83
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;62
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;49
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;69
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;63
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;62
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;70
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;80
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;59
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;134
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;136
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;121
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;113
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;94
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;100
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB4;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;89
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;104
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;125
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;129
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;144
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;103
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;122
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;84
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;146
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;71
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;84
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;102
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;102
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;119
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;66
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB4;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;83
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB4;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;93
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;101
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;92
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;103
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;116
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;91
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;68
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;98
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;110
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;141
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;116
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;108
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;134
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;99
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;67
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;female;106
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;female;89
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;female;92
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;female;101
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;female;108
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;61
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;73
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;73
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;94
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;96
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;102
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;62
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;86
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;86
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;103
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;90
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;89
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus desbrochersi;male;109
Le Mas;RMQS_2024_LE MAS_1996;RMQS_2024_LE MAS_1996_PB3;43.8563416618755;6.90327394449335;757;Prairie;open;Poecilus sericeus desbrochersi;male;108.4
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;female;127
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;female;124
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;female;118
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;male;102
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB4;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;male;91
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;male;118
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus versicolor;male;117
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;female;84
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;female;72
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;female;64
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;female;48.8
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;40.12
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;37.8
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;64
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;62
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;38.51
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;58
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;51
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;61
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;67
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;41
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;53
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;48.52
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;47
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;55.22
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Poecilus versicolor;male;45.26
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB5;43.2099108298878;-0.231911972629328;245;Culture;open;Pseudoophonus rufipes;female;41.32
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Pseudoophonus rufipes;female;137
Porta;RMQS_2024_PORTA_2312;RMQS_2024_PORTA_2312_PB4;42.5280876159668;1.73446702957153;2267;Pelouse alpine;open;Pterostichus Colasi;female;19.3
Porta;RMQS_2024_PORTA_2312;RMQS_2024_PORTA_2312_PB4;42.5280876159668;1.73446702957153;2267;Pelouse alpine;open;Pterostichus Colasi;female;15.2
Porta;RMQS_2024_PORTA_2312;RMQS_2024_PORTA_2312_PB5;42.5280876159668;1.73446702957153;2267;Pelouse alpine;open;Pterostichus Colasi;female;22.9
Festes-et-Saint-Andre;RMQS_2024_FESTES-ET-SAINT-ANDRE_2257;RMQS_2024_FESTES-ET-SAINT-ANDRE_2257_PB3;42.9518241882324;2.12771511077881;528;Chênaie/ Érablaie;woodland;Pterostichus madidus;female;117
Festes-et-Saint-Andre;RMQS_2024_FESTES-ET-SAINT-ANDRE_2257;RMQS_2024_FESTES-ET-SAINT-ANDRE_2257_PB4;42.9518241882324;2.12771511077881;528;Chênaie/ Érablaie;woodland;Pterostichus madidus;female;171
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;Pterostichus madidus;female;151.5
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB4;43.2099108298878;-0.231911972629328;245;Culture;open;Pterostichus madidus;female;157.6
Aulus-les-Bains;RMQS_2024_AULUS-LES-BAINS_2276;RMQS_2024_AULUS-LES-BAINS_2276_PB3;42.8033485412598;1.34712195396423;1218;Hetraie;open;Pterostichus madidus;female;147.3
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;Pterostichus niger;female;125.9
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB3;45.6401693491095;5.61003921649128;209;Friche humide;open;pterostichus ovoideus;female;11.3
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB3;45.6401693491095;5.61003921649128;209;Friche humide;open;Pterostichus ovoideus;female;9.19
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Stomis pumicatus;male;4.7
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB5;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Trechini;female;0.22
