predictor,baseline_ispline_weight,scenario_ispline_weight,delta_ispline_weight,distance,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
Geographic,1.7843350230033828,1.2446419062964549,-0.5396931167069279,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
mos,2.3133811167501666,2.154244372262481,-0.15913674448768544,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
p_h,2.5043362765754287,2.3640821752685217,-0.14025410130690696,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
t360_mean,1.2738525943969623,0.9686800259169394,-0.30517256848002294,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
Geographic,3.2591075612334794,2.651464470151928,-0.6076430910815516,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
mos,1.8818279683029724,1.8728851263112976,-0.008942841991674833,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
p_h,3.652311684181681,3.372956759321493,-0.2793549248601881,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
t360_mean,1.6686695860497023,1.5591047459138323,-0.10956484013586998,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
Geographic,1.7843350230033828,1.3898155655166542,-0.39451945748672856,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
mos,2.3133811167501666,2.095764476732955,-0.2176166400172117,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
p_h,2.5043362765754287,2.165743209162077,-0.3385930674133517,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
t360_mean,1.2738525943969623,1.0037001171843123,-0.27015247721265,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
Geographic,3.2591075612334794,1.626171656520206,-1.6329359047132734,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
mos,1.8818279683029724,1.9153178019619594,0.033489833658987056,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
p_h,3.652311684181681,3.2776717464231084,-0.37463993775857274,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
t360_mean,1.6686695860497023,2.05344506200692,0.3847754759572177,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
Geographic,1.7843350230033828,0.9689428044607626,-0.8153922185426201,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
mos,2.3133811167501666,2.116560396894612,-0.1968207198555545,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
p_h,2.5043362765754287,2.0592186917262634,-0.4451175848491653,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
t360_mean,1.2738525943969623,1.687330288691443,0.41347769429448067,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
Geographic,3.2591075612334794,2.4508160612139758,-0.8082915000195037,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
mos,1.8818279683029724,1.680150070625134,-0.2016778976778384,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
p_h,3.652311684181681,3.4139995737504907,-0.2383121104311905,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
t360_mean,1.6686695860497023,1.8304095084561505,0.1617399224064482,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
Geographic,1.7843350230033828,1.1650847519228695,-0.6192502710805132,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
mos,2.3133811167501666,1.7464423948784829,-0.5669387218716837,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
p_h,2.5043362765754287,2.1403299757869507,-0.36400630078847795,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
t360_mean,1.2738525943969623,1.5664563474540047,0.29260375305704245,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
Geographic,3.2591075612334794,2.7980372171458097,-0.4610703440876698,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
mos,1.8818279683029724,1.8553836465175182,-0.026444321785454195,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
p_h,3.652311684181681,3.6274735395612785,-0.02483814462040268,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
t360_mean,1.6686695860497023,1.321651592684142,-0.3470179933655604,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
Geographic,1.7843350230033828,1.4204187290514467,-0.36391629395193603,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
mos,2.3133811167501666,2.1962715460030413,-0.11710957074712525,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
p_h,2.5043362765754287,2.3258703861507395,-0.1784658904246892,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
t360_mean,1.2738525943969623,0.95157051289181,-0.32228208150515225,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
Geographic,3.2591075612334794,2.830827729857501,-0.4282798313759786,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
mos,1.8818279683029724,1.8456723932572379,-0.03615557504573452,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
p_h,3.652311684181681,3.2755687015954664,-0.37674298258621475,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
t360_mean,1.6686695860497023,1.484374874654204,-0.18429471139549825,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
Geographic,1.7843350230033828,1.7565825878666557,-0.027752435136727094,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
mos,2.3133811167501666,2.264378622726145,-0.04900249402402146,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
p_h,2.5043362765754287,2.1063075268166784,-0.39802874975875024,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
t360_mean,1.2738525943969623,1.1082708115985,-0.16558178279846225,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
Geographic,3.2591075612334794,2.9408658356841832,-0.3182417255492962,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
mos,1.8818279683029724,1.850401878235484,-0.03142609006748831,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
p_h,3.652311684181681,3.5564869319343044,-0.09582475224737674,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
t360_mean,1.6686695860497023,1.7678293123640418,0.09915972631433956,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
Geographic,1.7843350230033828,1.3456188036446153,-0.4387162193587675,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
mos,2.3133811167501666,2.061946739809131,-0.25143437694103543,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
p_h,2.5043362765754287,2.2579727407385457,-0.24636353583688297,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
t360_mean,1.2738525943969623,1.4420660812060921,0.16821348680912984,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
Geographic,3.2591075612334794,2.258891642674134,-1.0002159185593453,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
mos,1.8818279683029724,1.6056507978305516,-0.27617717047242074,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
p_h,3.652311684181681,3.059475642952987,-0.5928360412286944,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
t360_mean,1.6686695860497023,0.943168621892337,-0.7255009641573653,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
Geographic,1.7843350230033828,1.5593057526916643,-0.2250292703117185,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
mos,2.3133811167501666,1.9939022972283749,-0.3194788195217917,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
p_h,2.5043362765754287,2.1439830162546802,-0.36035326032074844,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
t360_mean,1.2738525943969623,0.48123245696713063,-0.7926201374298316,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
Geographic,3.2591075612334794,3.3455548967945696,0.08644733556109019,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
mos,1.8818279683029724,1.8190329902957856,-0.06279497800718681,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
p_h,3.652311684181681,3.3383526321195323,-0.3139590520621489,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
t360_mean,1.6686695860497023,0.8932273424462477,-0.7754422436034546,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
Geographic,1.7843350230033828,2.1631134018936238,0.378778378890241,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
mos,2.3133811167501666,2.3499208097177684,0.036539692967601844,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
p_h,2.5043362765754287,2.4232205182607145,-0.08111575831471418,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
t360_mean,1.2738525943969623,0.3499922614417918,-0.9238603329551704,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
Geographic,3.2591075612334794,1.7415728999023237,-1.5175346613311558,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
mos,1.8818279683029724,1.6517105384674962,-0.23011742983547623,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
p_h,3.652311684181681,3.1253728528531592,-0.5269388313285219,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
t360_mean,1.6686695860497023,1.646981233509681,-0.021688352540021327,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
Geographic,1.7843350230033828,1.3980549181196844,-0.38628010488369835,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
mos,2.3133811167501666,1.9440316387272436,-0.36934947802292295,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
p_h,2.5043362765754287,2.215970879378615,-0.28836539719681387,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
t360_mean,1.2738525943969623,0.8790310753324524,-0.3948215190645099,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
Geographic,3.2591075612334794,3.1160335523107725,-0.14307400892270694,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
mos,1.8818279683029724,1.7509988842433077,-0.13082908405966465,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
p_h,3.652311684181681,3.3131728166514707,-0.3391388675302105,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
t360_mean,1.6686695860497023,1.411020213932446,-0.25764937211725636,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
Geographic,1.7843350230033828,1.9239007424777101,0.1395657194743274,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
mos,2.3133811167501666,2.221037591230637,-0.09234352551952973,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
p_h,2.5043362765754287,2.2432599836735223,-0.26107629290190637,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
t360_mean,1.2738525943969623,0.5918232249343297,-0.6820293694626326,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
Geographic,3.2591075612334794,2.8637813714833005,-0.39532618975017897,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
mos,1.8818279683029724,1.962006870412163,0.08017890210919054,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
p_h,3.652311684181681,3.4277368228755707,-0.22457486130611048,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
t360_mean,1.6686695860497023,1.0131252650389933,-0.655544321010709,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
Geographic,1.7843350230033828,1.8254318293443177,0.04109680634093493,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
mos,2.3133811167501666,2.2822322324335254,-0.0311488843166412,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
p_h,2.5043362765754287,2.228230678247042,-0.27610559832838666,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
t360_mean,1.2738525943969623,0.6650790825736402,-0.6087735118233221,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
Geographic,3.2591075612334794,2.5484139028952693,-0.7106936583382102,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
mos,1.8818279683029724,1.809930231982695,-0.0718977363202773,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
p_h,3.652311684181681,3.7372169761187672,0.08490529193708607,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
t360_mean,1.6686695860497023,0.9125451234214206,-0.7561244626282817,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
Geographic,1.7843350230033828,1.8629488945131363,0.07861387150975352,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
mos,2.3133811167501666,2.1930365503900644,-0.12034456636010216,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
p_h,2.5043362765754287,2.401437292700627,-0.10289898387480179,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
t360_mean,1.2738525943969623,0.6798772136435267,-0.5939753807534356,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
Geographic,3.2591075612334794,2.653908578653852,-0.6051989825796276,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
mos,1.8818279683029724,1.6433578175180963,-0.2384701507848761,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
p_h,3.652311684181681,3.591627424808452,-0.0606842593732293,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
t360_mean,1.6686695860497023,0.7842808092882062,-0.8843887767614961,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
Geographic,1.7843350230033828,1.5231112729391223,-0.26122375006426046,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
mos,2.3133811167501666,1.9870206160996084,-0.3263605006505581,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
p_h,2.5043362765754287,2.396210988803372,-0.10812528777205666,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
t360_mean,1.2738525943969623,0.5268716903587037,-0.7469809040382586,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
Geographic,3.2591075612334794,3.1292953772631016,-0.12981218397037786,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
mos,1.8818279683029724,1.8063412262017005,-0.07548674210127193,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
p_h,3.652311684181681,3.782211551157357,0.12989986697567568,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
t360_mean,1.6686695860497023,1.177483810953342,-0.4911857750963602,Bray-Curtis,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
Geographic,1.7843350230033828,2.0452176125337993,0.26088258953041654,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
mos,2.3133811167501666,2.261551202171697,-0.05182991457846953,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
p_h,2.5043362765754287,2.540654458886682,0.03631818231125328,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
t360_mean,1.2738525943969623,0.8445228787209695,-0.42932971567599276,Sørensen,isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
Geographic,3.2591075612334794,2.8237636156979997,-0.4353439455354797,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
mos,1.8818279683029724,1.8530790821602192,-0.02874888614275317,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
p_h,3.652311684181681,3.3544743102106436,-0.2978373739710376,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
t360_mean,1.6686695860497023,1.176378564962737,-0.4922910210869653,Bray-Curtis,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
Geographic,1.7843350230033828,1.717171218187144,-0.06716380481623885,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
mos,2.3133811167501666,2.313851440130372,4.703233802052509e-4,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
p_h,2.5043362765754287,2.23102692089581,-0.2733093556796189,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
t360_mean,1.2738525943969623,0.8352993920881148,-0.43855320230884753,Sørensen,isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
